,X,Y,Z
41,21.986452262560704,11.792384470160869,0.15371955764154596
42,50.77165961670275,25.76523794687573,0.4796680123232683
43,37.00452249118561,23.76420229333351,0.3178529367972804
44,-82.10800657412437,-26.596361059050594,-2.4242015748596755
45,-48.38454779968879,-92.43634271699175,-1.7019414933644814
46,75.52165851845226,-11.32114412638687,0.29213381974635894
47,-70.60662899933834,92.09745188738987,-0.2865538175263533
48,44.94655125527757,-34.24331711297643,-0.1935465153728021
49,63.97280931194217,-37.26270560521006,0.06095108807354016
50,-22.443463527934043,96.01914095414452,-0.06187590288399666
51,-27.40561868592036,67.97291287939541,-0.5020233355655624
52,-21.137759544703357,-76.6064526549916,-1.566429656434063
53,-68.6259867513235,-63.457375366332556,-1.899955505018335
54,89.62768018112959,-46.61356189949699,0.037243214488680995
55,48.388608321752656,-78.39866493027183,-0.44250095830417546
56,-33.251996269885126,-21.076715957310327,-1.389535784356908
57,-45.73125207907336,-63.11737001579616,-1.7681897371369037
58,82.59700567360704,37.677809429041844,0.341106518142533
59,40.52238896535687,-70.4544679120826,-0.6720690370071577
60,-1.6237764674322648,62.590895811728586,-0.08243667305023084
61,-40.38088024658786,-4.239193866930819,-1.386582457944173
62,-56.064334048898104,-39.117648065296564,-1.9442549496895931
63,25.25031422053617,97.44345532223201,0.3282407407826593
64,63.803560383551485,61.22113026036851,0.36327057417171177
65,-63.80661225337123,1.8339746235032806,-1.6893627661953776
66,67.52822829273856,39.02897310219444,0.4368315769493951
67,-60.05450612830763,-47.77779899994472,-1.909200618128065
68,20.820420245172343,-44.32952101714393,-0.47818773596076897
69,-97.28066394054599,-51.99646054661342,-1.9568728749780044
70,74.82843640440646,80.84241094393406,0.18378408821785705
71,16.20822598338492,-32.78692402954813,-0.43043604151696796
72,20.05846319539957,-14.287675290662904,-0.16950289106019817
73,21.849047200017637,-86.85617281237458,-1.0266704568683045
74,-17.14443360785974,-55.88676460144744,-1.418402737408731
75,-46.53294913270685,39.55662192750847,-1.0977198983215763
76,-96.96091203582317,-96.46109339010232,-1.5211066396561495
77,-54.86601892103495,-65.67394359276557,-1.7897696483028391
78,-80.52440049665029,-30.731922327054377,-2.400551089431493
79,0.3725559430190373,-86.4491517483962,-1.2125467955575637
80,97.70142328149893,43.91925333188823,0.31816326022469343
81,9.234447103670249,-78.29745064510836,-1.1339057665697716
82,64.83849996031441,17.653586589297348,0.6028174058167733
83,50.50095977521826,-51.14618981156187,-0.4160633602226938
84,-38.28232803948608,-53.469458241173776,-1.5815410695514462
85,-94.5721716043233,-39.47092252822173,-2.1845226255662675
86,35.56688235492439,80.30615426551057,0.47235662356151087
87,50.32682354679227,68.82127659246513,0.4683481680950772
88,30.341661632561113,38.059591687847586,0.42179104410936485
89,-95.92851032673049,24.87131956426107,-1.0500653377351208
90,-3.2454269457918343,34.731306788497164,-0.14160960899492198
91,-93.10272600872507,-76.10129019160152,-1.8087905493379495
92,21.030309167963708,9.188122020753141,0.10327834106409663
93,65.13883939252901,74.15399541913382,0.29557817215481447
94,-32.39079621671624,6.670191208123384,-1.1194403865462434
95,3.281839020926114,-3.2565676928982157,-0.20080559645838814
96,44.263209222787026,-40.11161432909785,-0.3247917910211291
97,89.62214262732871,1.993164008160278,0.31657697621754405
98,97.06505423993033,-32.049957421967605,0.09305669502597534
99,9.245129150449728,90.05463064661947,0.23968294693415707
100,-58.53455092990265,66.79228802413405,-0.6121517798184507
101,94.55923467881584,75.48987871164042,0.2159901886654438
102,7.789458949884946,96.46430272962908,0.20535765571552583
103,61.03154303497183,79.19077838593981,0.26981106372698244
104,-99.63116668166825,80.19164493719794,-0.3337539946391318
105,64.67069990144878,-34.16407061952751,0.04197126122733449
106,-48.89523031991523,84.17852467969647,-0.46297470030071913
107,86.99249636904395,-30.76030395284512,0.11245474159061736
108,-60.942995782998246,-12.693649285009712,-1.9152281715407558
109,-17.258688780843016,-99.35339162581407,-1.373244682968985
110,47.30669212388591,-52.97888542451599,-0.42149435402150254
111,43.4702380724909,-4.362002959128205,0.17439298074391474
112,-40.038045895966775,-71.04360846421145,-1.8208436934512517
113,29.040366997624517,47.950386247328595,0.4754063317819064
114,45.34209017603058,75.18040204002227,0.4755769826856072
115,70.28012472396398,-22.047325333389338,0.2972251096951096
116,-38.9904801468113,40.995685986090194,-0.9116512444281133
117,-6.140041572637415,-89.12167531035895,-1.3273147108422432
118,20.489748392026883,19.580222584149624,0.24782083417707707
119,-24.809733419362672,8.768631266783359,-1.021076386264354
120,9.200727200137692,60.57535776856821,0.10359388852112125
121,-76.34550602925484,84.54504453251764,-0.3187731859929566
122,25.802097886104775,73.47540979919762,0.43833085716409403
123,-78.33349747612297,58.10954296729872,-0.478345170385709
124,-76.38435432851303,-75.32110149334177,-1.919561989232091
125,30.269932616778846,36.37731494860617,0.4025589760613187
126,-15.577715028932971,72.48980491700013,-0.19165251687539092
127,-62.04167183754339,-67.74271311185808,-1.848268442186005
128,-3.3116443645525777,-2.355374982043884,-0.3827219643947544
129,-10.992778507950575,-86.44530983834903,-1.3256886362689977
130,18.70143286466184,12.94900408656332,0.18505476016762273
131,93.63071158385759,59.60504031600945,0.32557949012833676
132,76.47044605481972,61.97080056026962,0.36087283385665303
133,88.41834738018682,43.4151728765066,0.3426367300220548
134,-44.093214148319746,34.869468431411434,-1.0238572272193787
135,-97.56053432564677,-20.53597351160272,-1.9963742466695058
136,-7.946140302108205,39.5234534005734,-0.3713825887753459
137,99.12418113655869,-93.38001085919845,-0.1399986393648726
138,6.727253312803171,46.34736774395307,0.10614599903871982
139,-37.30334126942587,91.70627749862183,-0.3381213623775622
140,-25.681450335153073,-41.94637928779017,-1.5320787710235806
141,75.44201212467951,-83.78839542264902,-0.2430241911211496
142,-67.25849386679238,-33.4159325499548,-2.3196368356257846
143,85.26727633361733,-9.251085256244565,0.2931995990336891
144,55.17274057349283,2.676484873488974,0.5061617841888033
145,-93.67065720899241,-42.71384139143406,-2.110125600644543
146,38.340112173903464,-86.07885594919067,-0.6973899419202041
147,-3.5867446806294225,66.67688086202693,0.011497064664285975
148,93.85941292606631,-47.646629888337635,-0.023107281499741256
149,-58.823395350511376,-49.935412266080604,-1.9655106015071004
150,34.45608483579258,80.44324097333788,0.39809708987640036
151,86.84695333728553,46.2239858569682,0.34484039964669205
152,98.25897454899257,71.40124556873283,0.190664981072409
153,7.709057875615372,35.03765044952317,0.17915527133457318
154,28.627516720593974,-82.54020373693103,-0.8697900046530783
155,-65.72474527200055,-27.028676047108263,-2.2423137386389542
156,-44.4341901197389,-78.81397572689883,-1.7770990334574366
157,18.167395947696136,-37.52087873775907,-0.44879404565769937
158,-91.64956740114613,47.917413685473804,-0.5678154567468232
159,80.85380502956025,-20.192924943147858,0.2364565750686627
160,-2.2744323193508507,34.136938312779364,-0.20608277523406668
161,1.9616458947699442,-66.06467286683943,-1.1268413801602435
162,80.01268819957616,12.722985619085605,0.4310797590845626
163,86.86731212058947,9.85866439426539,0.34109552249847047
164,92.77669354350198,59.15144547348373,0.2738048658327673
165,-8.416770520815248,95.53097339972189,0.12561500355014782
166,1.679425232665551,41.52851865667401,0.003795287095340893
167,-26.669708202890476,88.24614375371581,-0.2651413052298102
168,-93.45998264924769,5.431112780214576,-1.5329060547049167
169,87.06288621210919,-15.04119345232526,0.22712014735932162
170,-63.633681663741015,80.35034926449563,-0.4689530613696713
171,-19.096714426890287,17.688646431580366,-0.9468904305554545
172,49.436521107877695,-20.37604327287066,-0.0149539042298142
173,72.71354601743298,55.354348622988425,0.3478378490723187
174,93.95422988275962,15.05845425634007,0.29055839952952556
175,-24.93227671000197,-86.23091171450517,-1.5607579292234106
176,78.56380350504847,-94.99622819943087,-0.3538818681976618
177,3.0616148557067078,-82.92003022349708,-1.2192054985125609
178,-28.3742990462476,-71.46096752309414,-1.6282900458475646
179,69.9486867753842,98.2343843951812,0.14000729393792893
180,36.86799339914978,-65.51042208933708,-0.6146524691424067
181,15.98944328058866,-79.3758585144476,-1.097426384733158
182,-10.138680131517333,-15.608771593233882,-0.6324044620374552
183,-58.313405356916824,-19.078882522696404,-2.013155964471351
184,84.38439703210022,-57.77542827090754,-0.10853436291901031
185,-18.549792450348136,-94.70219048417559,-1.444205508013678
186,-35.592767377474516,-13.608480954998939,-1.368989366314522
187,-69.08482538593366,-55.52159779055796,-2.0576526357500793
188,-81.83535194707218,-75.97822297692345,-1.7775544275170791
189,-48.07843018247326,24.158521894955598,-1.1763204625382353
190,10.565367430747102,-0.8706343446718279,-0.16040875948452535
191,-48.19355675340859,75.12180093036883,-0.5292675984308031
192,-77.53466891292632,79.3037086256638,-0.40157311360228864
193,63.32343542010108,36.74473121150618,0.45377501659949404
194,11.42473555048953,32.21094309357818,0.25530781214680426
195,-35.25187884625231,40.8870582410145,-0.8825206855526448
196,-27.11792195051548,65.09111238017061,-0.5331200240701961
197,-57.31738779262911,-98.22917133298841,-1.618614522759458
198,-19.44202917988254,-80.74773118969516,-1.571089492966522
199,-24.861933744749592,19.119291828585546,-1.1157076680277118
200,18.541980472677594,45.02536557170015,0.3544822840252407
201,34.481664897079355,30.168639971040847,0.34888737227854216
202,-6.209713774268437,54.12264592216155,-0.25378976737243736
203,-64.8439805786912,-59.695833019942235,-1.9392384596635905
204,79.4498851333914,58.53460062766126,0.33067072248102125
205,98.68752003625528,5.081501580894795,0.2905421515356823
206,35.4490978904625,-46.17672748709365,-0.5139208575093132
207,23.39497067926166,75.35353316339538,0.41596092084445707
208,-75.63034062847755,-28.44654136836502,-2.380196720951146
209,72.2800265068405,-45.88339990399846,-0.01414621928694031
210,64.59855870405414,53.342129310888055,0.3732010001774713
211,-11.275890803139603,-55.94241606092769,-1.2869698354852959
212,17.590901422920638,-98.40575474263062,-1.0644481349646653
213,-6.630313956270825,-87.97132356660546,-1.384049308461378
214,-51.723397546391055,69.60151419410298,-0.5825989485404839
215,27.401035904032426,-35.35111881917388,-0.3842626404246109
216,63.03300828694262,34.41665701258799,0.43692447412472984
217,38.17952304274198,32.54834723101567,0.3312118760877119
218,-93.42345658362312,-8.460711555975493,-1.9469637509276552
219,7.687196178194114,30.73737603005614,0.10506017249135581
220,39.75636741300704,-80.82288318441971,-0.7576119077735439
221,-64.73744212444505,-56.19185612550945,-1.9704268150497317
222,72.31492545726434,66.325926873582,0.29334419858286653
223,-45.78960711501985,-15.535316287862372,-1.6286337519989453
224,28.71711038282723,-88.99475602892555,-0.8600202753469917
225,-7.584658535738399,-60.796782318910836,-1.3297880876384716
226,-11.815249878718674,-63.16513926473433,-1.3744758609409258
227,-25.291089402826117,21.81125801734383,-0.9972553196754615
228,52.97904401389272,92.82915673029618,0.31778788831832716
229,78.6348884922217,79.22451335381925,0.19426049014692776
230,-55.5386640311154,65.40095840246337,-0.594401954015184
231,8.008408473118365,74.37359341398181,0.15004953628289827
232,96.50925196326335,62.655740517539925,0.26998466469039684
233,-59.7468971622374,21.66513951586748,-1.1586253146946148
234,-30.86893878743608,-91.65175699146275,-1.6211812881967422
235,-31.71755028152039,38.076736035816225,-0.9130638329562843
236,67.53517133939874,-45.404635000462925,-0.10120345300490446
237,79.69503880937125,-70.13216178159311,-0.1759594270924317
238,93.3057220535091,56.79321609910832,0.28852661421640036
239,29.869652490738616,-20.04732853620186,-0.14076380856135057
240,-12.469295369753297,-70.51312876045299,-1.3924287843826864
241,-89.88434003566017,-33.84233553555069,-2.2646839579654507
242,-15.069227128879078,17.01031451794333,-0.7333950009264951
243,-58.43496101831332,72.30849179371273,-0.5182374701969762
244,87.20734379347942,-64.35894011743142,-0.12331836684595524
245,15.796219659150353,-62.402699961095934,-0.902192048282035
246,-77.53565650539798,-45.78523569563473,-2.2602429211102657
247,30.195010219423068,94.65500965619731,0.3503846449701142
248,44.64172686209449,-26.871025148800598,-0.09694471140366563
249,-92.25849243167706,77.53702345353307,-0.3537978092179775
250,-25.81251273867676,22.145237264325843,-1.047761826475042
251,61.67249148001906,-27.897476640849533,0.14664769879278705
252,69.63392835729704,-26.678505343501996,0.20211270487067476
253,2.91974821188208,53.21292444051551,-6.210139108059343e-05
254,87.28622055086583,63.23695323792899,0.30960552153901943
255,-71.53107321886417,42.61161789333002,-0.7661635075856476
256,-36.16288900041289,-85.70546498314881,-1.674327040793185
257,81.10541994702768,-42.51839443680574,0.06464721536075668
258,64.46668166178847,34.60549401204918,0.4208238891151326
259,28.318566132464383,4.770770915528331,0.07353276970132923
260,-26.20910427592753,-36.1022410897045,-1.4917803294027265
261,43.855989619885975,52.8262825526547,0.6352402944018056
262,94.0513701184525,27.133799004357257,0.331332417571833
263,-84.40216724243213,-6.301218705312749,-1.8832000686360326
264,50.90838787524842,-89.87058171633593,-0.6411625750113139
265,-26.064281870869934,-45.002109651039035,-1.4714060116494652
266,51.13510080481299,-60.17941656335832,-0.4243661567714041
267,-39.28555010766783,80.68180697573803,-0.46530567959212227
268,-12.80259136288484,-63.70378424577694,-1.482118442606766
269,88.81000846032475,-57.287586859784746,-0.07781517007006486
270,-32.27162670101285,-78.86607928381125,-1.6361201611889458
271,16.06905285084541,88.0823978909396,0.3077011405656144
272,-47.07525519391951,62.931787343558426,-0.7293206343149408
273,-45.112484938893395,-37.62850867059444,-1.7064941960692883
274,-4.78416994303042,-30.237948907504645,-0.7321563986282005
275,69.65754397599818,92.62653658141679,0.18050664776758354
276,-96.03227433104371,31.37077201257523,-0.8839910077328139
277,-42.94520283611709,51.575097019182834,-0.8585697906452192
278,-51.474229910110815,47.706162532075325,-0.8762016032243333
279,-91.21390940378038,-20.17563121633748,-2.163248833964742
280,49.89820686960988,-20.9149761143932,0.02785022512720443
281,-85.10813665514911,-99.9560104177256,-1.458679499345349
282,48.27844979546114,-76.41385801466711,-0.5047172196906351
283,11.212683545032306,-56.90721816163982,-0.9477917789258012
284,32.137233407306184,-83.73836820260291,-0.8577226572130083
285,-69.50871030135124,-57.26991884553401,-2.0670848315811035
286,23.20250787548433,21.776830665806003,0.25967061866384883
287,-32.98766097797785,-71.7973306809331,-1.6831876639426342
288,59.82174699093261,-14.132659793397977,0.3053524564517361
289,-6.567117188098365,85.70164671179975,0.030728943254906257
290,-17.364882696897737,-5.866437486292824,-0.8787630438848486
291,-31.935524261034942,24.69268209849409,-1.0476316490367348
292,21.904087427218215,-89.55817461508144,-1.036155041312203
293,-0.7570441348824062,99.68781707999887,0.15052568396273786
294,-62.790803395554896,77.76866584273711,-0.4224271418733775
295,-6.772614035537018,-51.145808402975426,-1.0718648417319265
296,-10.50468222444212,-4.086956074485855,-0.6677990814558936
297,4.89212784974535,59.37564387176769,0.055165081722754264
298,-91.27530969754241,-47.77170916327649,-2.12885936905766
299,-22.897285389760967,78.19125138621774,-0.3603270297236802
300,-60.40274857873329,-70.70853829981556,-1.7769126396129302
301,7.14902691430153,0.9040723396078363,-0.17255897974772036
302,17.635506865003876,-71.31368353762622,-0.9961753307397285
303,-53.24854788400564,-54.26731962773963,-1.9527964557340733
304,76.32674450669285,-78.68904960790839,-0.1493415945282487
305,91.27332315121447,88.28351266529796,0.17957219715431363
306,76.54986499285607,92.62125318563383,0.16400022936916625
307,88.42287283000695,-83.73076956077732,-0.058996562170910566
308,-50.438972988357136,98.66072334078305,-0.20383214563908458
309,0.6770616541305969,-72.54384041733942,-1.1831067856957276
310,-4.240939984733714,88.38604275254937,0.1399141150770546
311,-75.88440437801779,-52.907219055568746,-2.1878753167472245
312,11.968685349648283,-66.76980077314947,-1.0971865008190749
313,-31.444291808565765,55.01632356138066,-0.7178511875590423
314,-33.84225353678785,-90.85105756150267,-1.5946788656144508
315,55.012968861328744,-78.2158279550816,-0.4219459617971635
316,-35.335135252016585,62.65277610265244,-0.752340979452432
317,23.00576516185464,-6.362224038944461,-0.026731790107545693
318,-78.93938761599483,-40.768902005247384,-2.266078488040492
319,92.15877618449667,35.489900990650995,0.3126859888047732
320,67.96965850091036,-51.60527162800419,-0.07898295833194117
321,-68.88485754480315,-67.38679426044322,-1.8798975904370165
322,-95.4631944273408,-43.872030584016656,-2.1009865082586088
323,61.62645695599474,67.33896332049082,0.37694548026463204
324,-99.5606986684481,-21.82373281845811,-1.927317551927332
325,-46.78573543094944,-59.252594293048034,-1.8586305455274195
326,-52.99542194826441,-15.237124365534058,-1.841878065390043
327,61.50156149083648,-69.67693042390526,-0.32386132867901696
328,-4.9045685781136115,-93.85538486356762,-1.314253501193932
329,46.884562884201756,-25.667848781377046,-0.0479282830391419
330,60.81936025832201,-25.969569600420556,0.16066642895392527
331,-20.158864682759315,99.27997351448366,0.006633158870461262
332,-82.03298225825206,70.29016139073443,-0.4265070715237033
333,78.83125547266727,-69.05530985971171,-0.197559229924523
334,85.48912024291732,-55.42064773210698,-0.10910489994909318
335,-68.7863605750459,79.44236638523779,-0.46815300458697295
336,-36.67174246470331,-37.836376720992185,-1.6693596936489439
337,-71.34012594654801,-92.28294174886939,-1.6737645753248995
338,-97.24502699827879,26.20596389058936,-1.0150583387671994
339,-9.491618438403094,-89.04892448313133,-1.3597304549238372
340,49.33224755360965,1.6175949558226534,0.4527028949149569
341,6.458299799876883,58.45388044073937,0.11735828566409306
342,89.0451720398105,54.69185155480611,0.30478052440293285
343,16.35005994445335,98.71920697093404,0.24307963012123085
344,-61.61047843134617,-1.983606041147425,-1.6978195847843685
345,95.8160395710853,-64.8128613974209,-0.026886760867109408
346,-63.075677281314604,-76.71330421581708,-1.75031550096285
347,52.964683539701355,-75.07135440907014,-0.4078288126392026
348,-25.557258877364504,12.105722351917535,-0.9734001804253257
349,-10.69160066963218,11.349667990415597,-0.566815956132134
350,-76.65157132841136,-24.295738621279824,-2.4087355052261312
351,97.2395506631783,-66.06840419625041,0.03106111431647707
352,-52.74334828259539,58.70389486339951,-0.7012394468162848
353,-17.658395571024784,-82.10463456830163,-1.489083652701485
354,61.81034642472568,74.45957242525384,0.2995927961642743
355,0.48973729256911724,82.20236534229167,0.10282814454778592
356,-96.04584866499044,-42.86937621658025,-2.086265998155038
357,39.60443009171627,-66.25633415243522,-0.6341262700949996
358,-1.651712286662118,-55.785329660801544,-1.0950468641528084
359,96.34118653064704,-0.9260683344644889,0.28074350348576577
360,-70.57323593194349,96.74437423599056,-0.23240246633470146
361,92.35588683947009,43.3061338358296,0.30104878803459034
362,32.04721639207875,77.8906670798888,0.45120165743744123
363,-71.58229031517308,2.3196541080355644,-1.670147109003694
364,9.74556067869976,-81.12782211944693,-1.1257587466782901
365,-12.460766634799043,-39.404125842466776,-1.0530608246602275
366,35.05062468534115,94.42622142199284,0.38237304789461724
367,-86.92662292305823,-67.72318464047527,-1.9586399118590436
368,-0.0331765616314641,59.67618814097068,-0.009499282354596714
369,19.08657898366839,14.469408609864914,0.13053385302665244
370,24.707500362633454,-45.01663920592938,-0.5459406656502536
371,-45.05971267100686,15.39327924239717,-1.2294689223961495
372,-29.748318131199156,98.44088099047963,-0.12844629634413543
373,-49.56498922296677,-13.567448428558194,-1.7082034097901628
374,80.07839716109638,-55.20698586440924,-0.17556502699659166
375,86.21388415610386,8.24914542061721,0.32419496722591384
376,3.4007443425038417,13.511982944741078,-0.04728029993510664
377,64.98793630417128,38.81478065731736,0.44305680556581817
378,55.84286197774526,-43.50425228584871,-0.1599792974984929
379,96.95222242349811,38.66090830060588,0.2870855055821824
380,-43.05350288365781,-63.4912546542221,-1.7837343357360855
381,63.04436945292201,35.24184701784293,0.43900900720386765
382,-6.6787270487852055,-0.11696090941231319,-0.40266876124482803
383,-87.27307470813612,-90.59510128875465,-1.621692879509576
384,91.04704874191145,-42.45535987093121,-0.04262592211441987
385,-0.8756355425176565,68.93696848979224,-0.06334525142514373
386,-37.22298124197327,-54.73389038306298,-1.595896079207492
387,-42.665775243947145,82.16277420386913,-0.48036706166955834
388,22.009663777737984,90.33368085078882,0.4076115917402988
389,77.62814987928996,-85.84886159063797,-0.2350357951948122
390,48.04749995732095,-31.006140811616987,-0.025849820716722854
391,33.162618720338,-61.17464288551355,-0.6578419546245755
392,-42.733942291571395,60.53637666768367,-0.7701379435641116
393,-90.45097893053241,74.41384351089383,-0.3309366087590833
394,-24.94966250839032,63.51515150163854,-0.5247640240645101
395,7.943857718762644,-3.879789301082752,-0.2439546629041393
396,-98.74148981696031,15.24128151889552,-1.289496581810756
397,-86.87000360982067,-67.80426959186704,-1.9191616557705804
398,69.41467407870093,26.989857105556297,0.44851345331199327
399,-7.470686763001993,52.603797725668414,-0.3119282623462135
400,69.93486738234228,-59.4442219193329,-0.2437087200670534
401,-56.37627502835196,60.69217502325205,-0.646789331388673
402,70.18145144941198,24.843342288720265,0.46535168580955516
403,-9.370409219362742,-45.74162285550889,-1.088319769342444
404,23.412999719333598,-36.34438868759609,-0.4389716651143841
405,-0.40552488715736956,13.147333306058812,-0.19232001251502384
406,59.23013595326236,0.07247967997545857,0.641224676828288
407,-57.728635882672144,49.49908636774768,-0.8553124132754643
408,57.7964626125347,15.838092731326768,0.5860115312351349
409,90.70553613804114,-17.944247921130923,0.1460131330082362
410,12.221761033388006,-36.70155076467434,-0.5133287426129666
411,-68.46228327782848,-64.78507860900268,-1.8545126423979768
412,-94.53613119213094,-78.15693339762053,-1.7828338856164798
413,26.765515586254438,-0.7957778738036296,0.047699645091092216
414,95.27744819494643,-30.44252271195684,0.11018166968780035
415,-3.373386689415554,-12.042676249340019,-0.49020341519322425
416,-52.94893108935934,77.46331565780247,-0.4993850891933412
417,-39.92310100119503,8.321277591046154,-1.1963221090011007
418,-60.99164267768351,-65.86625768197544,-1.8810301139477485
419,-49.6062378287311,74.60409375622936,-0.554805480582574
420,-4.546539717746327,44.43847453778639,-0.1891600642578239
421,62.58654822479892,-48.35751355664384,-0.15740795226565632
422,76.6756790191485,-47.81191775612177,-0.03605119825507398
423,99.63458206786984,87.08254980481394,0.13078062526488
424,88.33037845307382,-0.46762714524003,0.26419554284302504
425,-7.030897914022134,-97.67317656855725,-1.275417308302692
426,75.92695176470605,3.169661788997715,0.4599840237921549
427,-75.15804544623137,-51.66878746416852,-2.166311099959017
428,42.25159096450929,-24.748113866363155,-0.0006817505784413001
429,-24.6169461779576,42.50200372781782,-0.7316686399782517
430,16.77653967265404,13.85728252824488,0.22642637414739616
431,-48.63364577288336,-62.53253992777521,-1.8492923230751845
432,10.797721210849076,-11.449437138938805,-0.3535038885737446
433,58.07686107756564,77.60694095825713,0.25829189222250515
434,43.499978601639356,7.368783209833012,0.37555646879567584
435,-31.096241703927618,-71.83531996524202,-1.7073135770474384
436,-99.36156014320395,-75.01519688696632,-1.8157484500072223
437,43.00818919717176,-70.22742420062131,-0.569373420511283
438,46.97386842996784,-63.68775949981986,-0.5318538134376921
439,2.8044223988805896,56.40926121752548,0.03825015465101849
440,-91.87129341774146,93.23653897764294,-0.2240789988710552
441,-46.297007936595236,-48.12462385238119,-1.752209183218122
442,-73.54384975195893,-5.3881314199053065,-1.918209466934103
443,-23.93281530699774,-98.95752537490013,-1.428903192819853
444,10.267959227785312,-47.70989428467085,-0.6260219574213056
445,-87.75590504222322,-16.67989989920909,-2.1238552846331604
446,-97.28840216142612,-79.1251547932726,-1.8032145087491391
447,-66.24575180067116,66.42381506844646,-0.48025008901569594
448,-82.20793036872631,-33.46598257068419,-2.3929302869982707
449,25.980985233901734,17.620184084068555,0.4050315671696792
450,-13.745856886326308,-84.35047008650223,-1.4543459253687918
451,-17.98282849087127,-20.404557731427772,-0.9217476697795881
452,75.29346421003365,-48.82765151342334,-0.01735074733496752
453,24.716508646289853,-59.3696863500806,-0.7668268074956439
454,-78.38312662161078,-96.537837303533,-1.5733037657561944
455,-95.6414531752483,-96.91094838329708,-1.5017438152609794
456,-29.299603243403283,55.31749854166452,-0.6662958539815556
457,97.31979205193818,21.98903726355732,0.24519709073489754
458,40.26568985391205,59.23564650718282,0.5885254399717538
459,32.619743509233075,28.452366392306203,0.38681082518282894
460,-10.685583492366277,-75.0946705489058,-1.3440951284753957
461,-32.04940356239008,-36.40509725992227,-1.5795963585635928
462,28.48425896833882,-66.6042617517331,-0.8284850359846152
463,37.82798946407402,-54.31691664946212,-0.482429516910641
464,87.99450104191743,-82.69789590914634,-0.007600436745098971
465,-99.01900851434942,24.065514746996215,-1.1052991900827451
466,-74.36024560179548,-69.02729193342863,-1.9489042342283636
467,80.00132138555131,-39.855713660681545,0.04699958582668862
468,-75.05399080805688,81.81140780414816,-0.3467881536361049
469,38.993276398934995,18.40538318618789,0.3115273807446561
470,87.16356661045833,40.63132695338783,0.3350892535328733
471,-71.90377481031817,90.05006297911717,-0.3469950821997049
472,75.94150279174826,-76.01063647327578,-0.2586120346201928
473,-2.9077217238999253,61.72579498769241,-0.07666455424951112
474,27.35185713361787,-80.96651131380277,-0.900234553224525
475,99.39053350087383,46.18420084824396,0.24494632068588748
476,32.519668890042,0.6979611107709616,0.1118856449673212
477,-21.267602117274038,25.21175435507132,-0.9234993284533112
478,85.83443258271834,-86.02397738455004,-0.1533561773477291
479,-51.16805521547103,75.29357900764347,-0.5574029975426441
480,52.547079290664186,6.433492376684029,0.43698499144216574
481,70.82007450927537,-86.73627549156214,-0.3672086078561703
482,36.08522874188128,76.99770957721421,0.4873041706441118
483,-86.40091572962143,-51.70266721673453,-2.1345973634282753
484,-87.2477799858056,-6.979411010823313,-1.9635433276733787
485,54.25018202993991,-73.99382305791325,-0.4267604447210611
486,-82.36696455215892,59.18112057659778,-0.46933228625020557
